id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
2408,boardgame,Digimon Digital Monsters,2000,2,6,45,45,45,8,15,4.92,0,32,3,1,2,6,1,1
2411,boardgame,Mount Everest,1980,1,4,20,20,20,0,1,2,0,3,0,1,2,0,0,0
2419,boardgame,Test Drive,1986,3,6,60,60,60,12,10,4.75,0,18,3,1,0,6,2,2.5
2420,boardgame,The Great American Auction Card Game,1975,2,5,30,30,30,8,13,5.69231,0,30,2,0,1,4,2,1
2424,boardgame,Boogey Man,1987,3,5,30,30,30,5,0,0,0,7,1,0,1,1,0,0
2429,boardgame,Barnabas Collins Dark Shadows Game,1969,2,4,60,60,60,6,20,4.67,0,40,3,7,13,12,4,1.75
2437,boardgame,The Barons of Fyn,1994,2,6,60,60,60,10,23,5.56522,0,76,3,0,1,18,2,2.5
2438,boardgame,"LNL: Laplace, Newton & Lagrange",1994,2,2,90,90,90,12,6,5.2,0,35,0,0,2,6,0,0
2439,boardgame,Queen Victoria's Navy,1996,1,2,90,90,90,12,8,6.875,0,44,0,5,6,7,2,2
2441,boardgame,Bones,1994,2,2,30,30,30,10,13,5.13846,0,49,0,0,4,18,3,1.3333
2442,boardgame,Tiles,1995,2,3,30,30,30,8,29,5.95862,0,67,2,1,6,21,3,1
2445,boardgame,Chaseback,1962,2,2,30,30,30,10,6,4.83333,0,26,4,1,3,8,2,1
2449,boardgameexpansion,Lord of the Rings: Friends & Foes,2001,2,5,90,90,90,12,2407,7.2962,6.86446,5345,223,109,228,984,233,2.7897
2450,boardgame,Deuce,1985,2,6,20,20,20,8,18,4.55556,0,82,9,1,1,10,1,1
2451,boardgame,Slasher Flick,1983,2,2,30,30,30,0,6,5.58333,0,25,0,3,7,8,1,1
2459,boardgameexpansion,Planes & Trains,2001,1,5,360,360,360,0,23,6.91304,0,132,6,22,31,13,2,5
2460,boardgame,House of Horrors,2000,4,6,90,90,90,12,29,5.82759,0,47,1,7,15,20,8,1.75
2465,boardgame,Not Necessarily Rum,1988,2,6,120,120,120,0,2,6.5,0,12,2,1,1,3,1,1
2466,boardgame,Freeze Frame!,1977,2,2,30,30,30,6,19,5.18421,0,41,6,0,1,16,7,1.4286
2467,boardgame,Zillionaire,1987,3,6,45,45,45,8,19,6.00263,0,45,5,1,3,6,3,1
2468,boardgame,Zero Zap,1987,2,4,45,45,45,8,10,5.35,0,29,1,0,1,2,1,1
2469,boardgame,Wildcatter,1981,2,8,120,120,120,8,24,5.54167,0,59,6,1,2,11,6,2.1667
2473,boardgame,Winkeladvokat,1986,2,4,20,20,20,12,20,6,0,64,8,4,9,10,3,2
2475,boardgameexpansion,Frag Death Match,2001,2,6,45,45,45,12,203,6.37217,5.69283,416,20,12,20,59,15,1.9333
2477,boardgame,Kippour 1973,2001,2,2,120,120,120,12,12,6,0,135,5,0,0,15,5,1.6
2479,boardgame,Candidate,1979,2,6,90,90,90,0,13,5.92308,0,26,1,1,3,6,1,1
2486,boardgame,Flipop,1998,2,2,20,20,20,0,11,6.68182,0,26,2,4,4,5,0,0
2488,boardgame,Casanova,1990,3,5,45,45,45,10,13,4.31538,0,66,8,0,2,9,0,0
2490,boardgame,The Chicago Way,2000,3,4,0,0,0,14,24,3.17083,0,69,12,1,2,17,2,1.5
2498,boardgame,1-2-3 Go!,1970,1,2,10,10,10,3,5,5.6,0,7,0,0,1,3,0,0
2500,boardgame,Express Chess,1996,2,2,0,0,0,8,23,4.56522,0,78,8,0,0,16,0,0
2501,boardgame,Global Chess,1997,2,2,90,90,90,12,15,6.3,0,37,5,7,14,14,0,0
2504,boardgame,Massai,1993,2,2,30,30,30,12,8,5.75,0,57,4,5,8,9,0,0
2506,boardgame,Himmel und Hlle,2001,2,2,30,30,30,10,5,4.6,0,24,0,0,1,5,3,1.6667
2508,boardgame,Caverns Deep,1980,2,2,360,360,360,10,9,4.61111,0,31,0,3,4,5,0,0
2509,boardgame,Dark Heaven Apocalypse,1988,2,2,300,300,300,14,5,5.3,0,24,2,1,1,8,2,2
2512,boardgame,Charmed: The Book of Shadows,2001,1,4,90,90,90,0,21,3.73333,0,35,1,1,6,7,2,1
2513,boardgame,Colony,2001,2,6,360,360,360,0,29,4.55172,0,72,13,6,7,17,3,3
2514,boardgame,Skyline,1988,3,4,45,45,45,12,19,4.44737,0,63,8,0,1,3,1,3
2519,boardgameexpansion,Gammarauders: Revenge of the Factoids,1989,2,6,60,60,60,10,76,6.20263,5.56835,241,7,16,18,29,6,2.1667
2522,boardgame,General Hospital,1982,2,10,60,60,60,8,0,0,0,16,3,0,1,2,0,0
2523,boardgame,Jingo,0,2,6,30,30,30,8,0,0,0,7,1,0,1,3,0,0
2525,boardgame,Fort Worth Scene,1980,2,6,60,60,60,0,0,0,0,4,2,0,0,2,0,0
2526,boardgame,Rules of the Road,1977,2,6,60,60,60,8,6,3.83333,0,17,2,0,0,2,0,0
2528,boardgame,Good Guys 'n Bad Guys,1973,2,2,30,30,30,5,8,4.125,0,22,4,1,2,5,0,0
2530,boardgame,Maelstrom: The Coming of Chaos,1997,2,5,180,180,180,0,7,6.28571,0,26,0,0,3,6,2,3
2534,boardgame,Stargate SG-1: La Vengeance d'Apophis,2001,2,6,120,120,120,10,5,5.1,0,19,1,7,8,1,0,0
2547,boardgame,Emperor's Challenge,1986,2,4,60,60,60,8,24,4.35417,0,126,33,3,2,24,2,2
2548,boardgame,Loopino,1997,2,10,10,10,10,6,17,3.70588,0,80,10,0,1,9,2,1
2549,boardgame,Top Hats,1997,2,3,30,30,30,8,22,4.38636,0,36,2,1,3,8,5,1.2
2550,boardgame,Snarf Quest,2001,2,5,20,20,20,10,27,5.24444,0,74,6,5,7,16,2,2
2551,boardgameexpansion,Fire On The Suns: Tactical Command Fleet Book 1,2001,2,3,60,60,60,12,0,0,0,0,0,0,0,0,0,0
2552,boardgame,Fire On The Suns: Tactical Command!,2001,2,2,60,60,60,12,0,0,0,3,0,0,0,0,0,0
2556,boardgame,Zndstoff,1995,2,5,45,45,45,10,22,4.45455,0,61,6,1,2,5,0,0
2558,boardgame,Comeback,1996,2,4,20,20,20,9,29,5.65517,0,86,6,2,4,13,2,2
2561,boardgame,Pollyanna,1915,2,4,30,30,30,0,15,6.16667,0,46,5,2,1,15,3,1
2568,boardgame,Monsterjagd,2000,2,4,20,20,20,8,23,4.39565,0,67,4,0,1,10,1,1
2571,boardgameexpansion,Mutabohn,2001,2,7,60,60,60,12,65,6.64154,5.59252,332,6,29,45,29,4,2.25
2572,boardgame,Quicksand,1981,2,2,20,20,20,8,18,4.69444,0,102,13,5,9,22,3,1.3333
2575,boardgameexpansion,Isfahan,1999,2,5,30,30,30,9,81,6.94938,5.65639,199,12,10,15,53,8,2.375
2576,boardgame,Kampf um Rom: Das Kartenspiel,2000,3,4,45,45,45,12,15,5.26667,0,49,3,2,4,7,1,2
2586,boardgame,Trivial Pursuit Game Show,1993,3,6,30,30,30,0,26,5.93846,0,64,4,0,1,8,1,1
2587,boardgameexpansion,Cross of Iron,1978,1,2,60,60,60,12,726,7.57348,6.51388,1882,78,20,26,305,121,4.1322
2590,boardgame,Temptation Poker,1982,1,6,45,45,45,10,19,5.65789,0,43,6,1,2,16,3,1.6667
2591,boardgameexpansion,Carcassonne: The River,2001,2,5,60,60,60,8,7492,6.94576,6.77786,13387,108,58,194,2094,603,1.7247
2592,boardgame,Director's Cut,1996,2,18,60,60,60,0,20,5.875,0,40,1,1,0,9,3,1
2594,boardgame,Quadragammon,1977,4,4,45,45,45,10,4,4,0,22,3,1,1,4,0,0
2595,boardgame,Moon Dragon,1997,2,4,0,0,0,12,9,7,0,36,3,9,14,7,2,4
2614,boardgame,Babble-On,1992,4,6,30,30,30,12,22,5.77273,0,41,3,1,2,13,1,1
2617,boardgame,Knack den Code-X,2001,1,0,30,30,30,0,7,5.35714,0,8,0,2,3,6,0,0
2618,boardgame,Westwrts,1995,2,6,60,60,60,10,6,4.5,0,15,1,1,4,2,0,0
2619,boardgame,Welt der Winde,2000,2,6,75,75,75,0,15,5.84,0,30,2,5,2,10,2,2.5
2620,boardgame,Schwimmer in der Wste,1999,3,4,0,0,0,0,5,5.8,0,15,0,1,0,4,0,0
2621,boardgame,Claim,1999,2,4,30,30,30,12,17,7.74706,0,28,1,18,14,8,3,3
2622,boardgameexpansion,Kontor: Das Exportlager,2000,2,2,45,45,45,12,37,6.62054,5.55662,195,8,6,11,17,6,2.5
2624,boardgame,Das Hornberger Schiessen,1993,2,5,45,45,45,10,16,6.02875,0,66,3,2,2,7,2,1.5
2626,boardgame,Das Phantom,1993,2,6,15,15,15,10,24,4.83542,0,83,8,4,3,9,3,1.3333
2628,boardgame,Der Kleine Riese Kasimir,1998,2,4,30,30,30,7,9,5.88889,0,34,3,0,1,5,1,1
2630,boardgame,Die Bombe,1998,3,6,20,20,20,9,19,5.52632,0,57,5,0,2,11,0,0
2631,boardgame,Die Chinesische Mauer,1994,1,4,45,45,45,10,20,5.5475,0,48,5,3,0,14,2,2
2634,boardgame,Quo Vadis,1978,2,2,10,10,10,10,26,6.51923,0,29,0,3,6,9,1,2
2636,boardgame,My Brain is Bleeding,2001,2,6,60,60,60,9,19,4.63158,0,68,3,2,3,11,1,1
2642,boardgame,Frontrunner,1992,2,4,90,90,90,12,4,3.75,0,6,0,0,0,1,0,0
2644,boardgame,Who Framed Roger Rabbit?,1987,2,4,60,60,60,10,8,3.59375,0,19,3,2,3,3,1,1
2647,boardgame,MediCumLaude,1993,2,6,45,45,45,0,1,1,0,0,0,0,0,1,0,0
2648,boardgame,Talk Show,1994,3,6,30,30,30,10,7,6,0,15,1,1,1,6,1,1
2650,boardgame,Infection,1998,2,8,60,60,60,9,23,5.17391,0,59,6,0,4,10,1,1
2654,boardgame,Snap,1997,3,5,30,30,30,10,11,3.63636,0,88,8,0,0,5,0,0
2658,boardgame,Integralis,2001,2,4,60,60,60,16,5,5.9,0,40,5,2,1,1,1,2
2659,boardgame,Die VampirConnection,2001,3,6,60,60,60,16,20,5.72,0,74,7,1,3,5,3,2
2660,boardgame,Bid It Right: The Price is Right Card Game,1964,2,4,20,20,20,10,11,6,0,22,2,1,1,6,1,1
2661,boardgame,Small Soldiers Big Battle Game,1998,1,4,30,30,30,5,18,5.58333,0,57,10,2,6,15,1,1
2662,boardgameexpansion,Super Giant Monster Showdown: Destroy Tokyo Tower,1999,2,6,120,120,120,12,27,6.57778,0,62,3,8,8,12,6,1.6667
2663,boardgameexpansion,Super Giant Monster Showdown: Cybernetic Attachments,2000,2,6,120,120,120,10,20,6.51,0,42,1,11,8,6,5,1.8
2664,boardgame,Push Over,1981,2,4,20,20,20,6,26,4.86538,0,60,10,0,3,17,1,2
2670,boardgameexpansion,Web of Power: The Vatican,2001,3,5,30,30,30,12,147,6.66088,5.6973,551,29,19,27,73,22,2.5455
2671,boardgame,Cheese Please,1997,2,4,30,30,30,8,5,5.8,0,11,4,0,0,5,1,1
2673,boardgame,Hesketh's Legacy,1999,2,8,30,30,30,0,1,6,0,3,0,1,2,1,0,0
2677,boardgame,Commercial Crazies,1985,2,4,20,20,20,10,17,5.08824,0,42,7,2,0,13,1,1
2683,boardgame,Join us Together,1997,2,4,10,10,10,4,0,0,0,1,1,0,0,0,0,0
2685,boardgame,Acronym,1985,2,8,60,60,60,10,3,6.66667,0,16,3,0,0,2,1,3
2687,boardgame,Baseball Card All Star Game,1987,1,2,45,45,45,7,7,4.44286,0,17,1,3,3,6,1,1
2691,boardgame,Lancer,1973,2,3,30,30,30,0,4,7.375,0,20,4,2,7,7,0,0
2692,boardgame,Black Beauty Downs,1987,2,6,45,45,45,21,0,0,0,3,3,0,0,1,0,0
